,year,COUNTRY,mount_kba_area,kba,cum_overlap,cum_percPA
42737,2018,ATA,31399811.85,31399811.85,0,0
42738,2018,ATF,2627109984,2627109984,2627109984,100
42739,2018,AUS,1.12166E+11,1.12166E+11,72920756742,65.01158796
42740,2018,AUT,12632799987,12632799987,9766341832,77.30939968
42741,2018,AZE,11698672988,11698672988,5422566330,46.351978
42742,2018,BDI,1140478579,1140478579,1131626671,99.22384266
42743,2018,BEL,3229304257,3229304257,1318649313,40.83385175
42744,2018,BES,40883902.37,40883902.37,34314462.6,83.93147574
42745,2018,BFA,79401708.17,79401708.17,79396579.61,99.993541
42746,2018,BGD,1333561822,1333561822,381444528.5,28.60343797
42747,2018,BGR,23713397484,23713397484,21543895534,90.85115513
42748,2018,BIH,982214131.5,982214131.5,551212395.9,56.11937135
42749,2018,BLZ,24137903141,24137903141,9539819022,39.52215305
42750,2018,BOL,1.38246E+11,1.38246E+11,1.01604E+11,73.49515451
42751,2018,BRA,4.20208E+11,4.20208E+11,2.8961E+11,68.92050558
42752,2018,BRN,1736355118,1736355118,782324830.1,45.05557774
42753,2018,BTN,13806202681,13806202681,11301266410,81.85644287
42754,2018,BWA,8916372422,8916372422,0,0
42755,2018,CAF,36174744975,36174744975,35599453953,98.4096888
42756,2018,CAN,62756754478,62756754478,28303604969,45.1004919
42757,2018,CHE,5464191470,5464191470,1364472207,24.97116388
42758,2018,CHL,52892758432,52892758432,37357485491,70.62873368
42759,2018,CHN,7.16106E+11,7.16106E+11,65773885541,9.184935937
42760,2018,CIV,13233237214,13233237214,12856941313,97.15643349
42761,2018,CMR,13779322218,13779322218,11888591396,86.27849185
42762,2018,COD,70458032007,70458032007,46428302754,65.89497525
42763,2018,COG,15310919460,15310919460,8267063120,53.9945569
42764,2018,COK,2600360.171,2600360.171,0,0
42765,2018,COL,94192789942,94192789942,72698031883,77.18003886
42766,2018,COM,1509128138,1509128138,424150281,28.10565055
42767,2018,CPV,8759049410,8759049410,116433361,1.329292205
42768,2018,CRI,33687817760,33687817760,16394656459,48.66642469
42769,2018,CUB,6618478570,6618478570,3834092590,57.93012018
42770,2018,CYP,1938793668,1938793668,1659215848,85.57980539
42771,2018,CZE,6943852822,6943852822,7483073219,107.7654353
42772,2018,DEU,23340999970,23340999970,18408834208,78.86908972
42773,2018,DJI,548131161.6,548131161.6,22833109.3,4.165628759
42774,2018,DMA,233350928.1,233350928.1,100303710.6,42.98406329
42775,2018,DOM,7378792838,7378792838,7025383397,95.21047076
42776,2018,DZA,1.86065E+11,1.86065E+11,80963698212,43.51363731
42777,2018,ECU,97748622037,97748622037,51658653279,52.84847213
42778,2018,EGY,28131495821,28131495821,15309783611,54.42221668
42779,2018,ERI,10652979757,10652979757,4160273853,39.05267773
42780,2018,ESP,1.80743E+11,1.80743E+11,1.18977E+11,65.82647069
42781,2018,ETH,1.2756E+11,1.2756E+11,53322224638,41.80176652
42782,2018,FIN,12288036249,12288036249,11900494624,96.84618748
42783,2018,FJI,18766331090,18766331090,2737691722,14.58831622
42784,2018,FLK,424671618,424671618,10665069.68,2.511368604
42785,2018,FRA,40870705604,40870705604,33659296448,82.35555504
42786,2018,FRO,15888262.24,15888262.24,877228.8697,5.521238613
42787,2018,FSM,149584532.9,149584532.9,233012.6381,0.155773216
42788,2018,GAB,27142642220,27142642220,23512483286,86.62562434
42789,2018,GBR,20261279591,20261279591,18634058824,91.9688154
42790,2018,GEO,15839349139,15839349139,5964403340,37.65560875
42791,2018,GHA,4357221634,4357221634,3748681887,86.03376651
42792,2018,GIB,177399899.6,177399899.6,150461542,84.81489693
42793,2018,GIN,3118335866,3118335866,2565424408,82.26902163
42794,2018,GLP,392009845.6,392009845.6,391892363.3,99.97003078
42795,2018,GNQ,3312094660,3312094660,3311991314,99.99687974
42796,2018,GRC,40993725279,40993725279,32989017657,80.47333448
42797,2018,GRD,33433398.72,33433398.72,20265994.08,60.61601528
42798,2018,GRL,25393699318,25393699318,12078790074,47.5660908
42799,2018,GTM,51729613845,51729613845,16936578960,32.74058649
42800,2018,GUF,22336553322,22336553322,22861723975,102.3511714
42801,2018,GUY,2521603105,2521603105,197057100.9,7.81475485
42802,2018,HKG,776755434.9,776755434.9,553868328.4,71.30536892
42803,2018,HMD,391219532.6,391219532.6,391219532.6,100
42804,2018,HND,20013192139,20013192139,18477864152,92.32842029
42805,2018,HRV,19831243938,19831243938,17387634646,87.67798279
42806,2018,HTI,4709932936,4709932936,1890753636,40.14396089
42807,2018,HUN,4994811143,4994811143,3936486430,78.81151694
42808,2018,IDN,2.44273E+11,2.44273E+11,1.12295E+11,45.97115703
42809,2018,IND,1.50902E+11,1.50902E+11,48637973961,32.23143592
42810,2018,IRL,3395766683,3395766683,2082514457,61.32678277
42811,2018,IRN,75916321457,75916321457,65446929831,86.20930068
42812,2018,IRQ,3770694290,3770694290,1148955768,30.4706688
42813,2018,ISL,11275891132,11275891132,4493525590,39.85073585
42814,2018,ISR,7274151186,7274151186,1739604786,23.91488356
42815,2018,ITA,59517508330,59517508330,42680778409,71.71129909
42816,2018,JAM,6191755671,6191755671,3806031850,61.46934816
42817,2018,JOR,7503151500,7503151500,1397869661,18.63043364
42818,2018,JPN,3.19625E+11,3.19625E+11,86503415376,27.06403904
42819,2018,KAZ,44916991381,44916991381,9890998459,22.0206166
42820,2018,KEN,60383752799,60383752799,37737417629,62.49597927
42821,2018,KGZ,2159779593,2159779593,1248656608,57.81407565
42822,2018,KHM,43270945271,43270945271,34513152161,79.760569
42823,2018,KNA,65942608.97,65942608.97,43165268.32,65.45884216
42824,2018,KOR,1295433536,1295433536,450237581.9,34.75574542
42825,2018,LAO,51267444609,51267444609,32766393876,63.91267231
42826,2018,LBN,2516835227,2516835227,336566921.5,13.37262439
42827,2018,LBR,11423112135,11423112135,3593104699,31.45469165
42828,2018,LBY,3684771.576,3684771.576,0,0
42829,2018,LCA,240337066,240337066,122043206,50.78001829
42830,2018,LIE,10126161.97,10126161.97,10229729.51,101.0227719
42831,2018,LKA,4551204726,4551204726,2511983912,55.19382368
42832,2018,LSO,2304335171,2304335171,72970230.6,3.16665004
42833,2018,LUX,232316507.7,232316507.7,198423433.9,85.41081988
42834,2018,MAR,37504179888,37504179888,8054410264,21.47603357
42835,2018,MDA,180346636,180346636,0,0
42836,2018,MDG,88611537586,88611537586,23114897566,26.08565227
42837,2018,MEX,3.22843E+11,3.22843E+11,85094563533,26.35788683
42838,2018,MKD,8242350876,8242350876,1786047274,21.66914878
42839,2018,MLI,3285868932,3285868932,3223339038,98.09700584
42840,2018,MMR,1.48533E+11,1.48533E+11,39447101320,26.5577342
42841,2018,MNE,1678384213,1678384213,839331430.4,50.00830108
42842,2018,MNG,71364037020,71364037020,57633548625,80.7599332
42843,2018,MNP,16117677043,16117677043,29650632.76,0.183963438
42844,2018,MOZ,9708529683,9708529683,11320500289,116.6036533
42845,2018,MRT,1031775463,1031775463,0,0
42846,2018,MSR,16169993.68,16169993.68,9715879.052,60.08585558
42847,2018,MTQ,545233023.2,545233023.2,542309389.7,99.46378276
42848,2018,MUS,600031743.6,600031743.6,74447218.47,12.40721333
42849,2018,MWI,18328931222,18328931222,15045286950,82.08491138
42850,2018,MYS,48667368425,48667368425,14711147628,30.22794966
42851,2018,MYT,68455246203,68455246203,14333207.46,0.02093807
42852,2018,NAM,97455366828,97455366828,1.47671E+11,151.5264601
42853,2018,NCL,46860378857,46860378857,22815957254,48.68922918
42854,2018,NER,78359754158,78359754158,78376049252,100.0207952
42855,2018,NGA,14556010427,14556010427,16130807910,110.8188813
42856,2018,NIC,21025366012,21025366012,19487770608,92.6869506
42857,2018,NOR,14853619458,14853619458,11788354764,79.36351673
42858,2018,NPL,32538373082,32538373082,26113281648,80.25380243
42859,2018,NZL,1.91888E+11,1.91888E+11,11342468253,5.910983676
42860,2018,OMN,9355409468,9355409468,4701413407,50.25342207
42861,2018,PAK,20064115978,20064115978,8946129176,44.58770666
42862,2018,PAN,23004130803,23004130803,13492006085,58.65036241
42863,2018,PER,1.74113E+11,1.74113E+11,1.05999E+11,60.87974411
42864,2018,PHL,74197946484,74197946484,33503958350,45.15483236
42865,2018,PNG,39134788419,39134788419,6521672828,16.66464313
42866,2018,POL,5961386005,5961386005,5570224901,93.43842013
42867,2018,PRI,1885563155,1885563155,593691660.8,31.48617214
42868,2018,PRK,1127710544,1127710544,0,0
42869,2018,PRT,13507032417,13507032417,9157494843,67.79797783
42870,2018,PRY,4814143497,4814143497,4448806985,92.41118359
42871,2018,PSE,1899381100,1899381100,567763206.6,29.89201096
42872,2018,PYF,126371282.6,126371282.6,0,0
42873,2018,REU,1375671690,1375671690,1334511062,97.00796142
42874,2018,ROU,29660168249,29660168249,24539367398,82.7350917
42875,2018,RUS,4.51294E+11,4.51294E+11,1.79954E+11,39.87500233
42876,2018,RWA,5809084522,5809084522,2267481163,39.03336498
42877,2018,SAU,25307037331,25307037331,14209306404,56.14764865
42878,2018,SDN,9534571050,9534571050,9409569981,98.68897019
42879,2018,SEN,8543309588,8543309588,8164475980,95.56572773
42880,2018,SGS,3496304723,3496304723,252.8006007,7.23E-06
42881,2018,SHN,188119019.5,188119019.5,89161677.24,47.39641823
42882,2018,SJM,59328163374,59328163374,56811713211,95.75842227
42883,2018,SLB,6998809470,6998809470,922226756.5,13.17690902
42884,2018,SLE,4209833796,4209833796,1865810198,44.32028172
42885,2018,SLV,3202520351,3202520351,1512783750,47.23728766
42886,2018,SOM,9617525883,9617525883,0,0
42887,2018,SRB,9924814813,9924814813,3549740676,35.76631648
42888,2018,SSD,51819760793,51819760793,26529568989,51.19585383
42889,2018,STP,777443271.1,777443271.1,453353063,58.31333035
42890,2018,SUR,39376384561,39376384561,16506986931,41.9210324
42891,2018,SVK,12886764181,12886764181,11876474316,92.16025179
42892,2018,SVN,5008062138,5008062138,4389788416,87.65443189
42893,2018,SWE,14249867777,14249867777,12067632403,84.68592546
42894,2018,SWZ,1904360504,1904360504,501263964.9,26.32190511
42895,2018,SYC,141803298.1,141803298.1,104444414.9,73.65443274
42896,2018,SYR,5254678484,5254678484,0,0
42897,2018,TCD,1739715614,1739715614,1739711484,99.99976263
42898,2018,TGO,2165621490,2165621490,2075191703,95.8243032
42899,2018,THA,81468891068,81468891068,58805124394,72.18107872
42900,2018,TJK,8531617644,8531617644,3261137003,38.22413449
42901,2018,TKM,15616698481,15616698481,4062798860,26.01573479
42902,2018,TLS,5335904599,5335904599,2997649223,56.17883842
42903,2018,TON,70322026.57,70322026.57,0,0
42904,2018,TTO,537181760.9,537181760.9,224649385.7,41.81999503
42905,2018,TUN,9491864350,9491864350,5608835323,59.09097641
42906,2018,TUR,39446693366,39446693366,1592735432,4.037690605
42907,2018,TWN,6513135462,6513135462,5551163668,85.23028118
42908,2018,TZA,1.79575E+11,1.79575E+11,1.80196E+11,100.3456396
42909,2018,UGA,21904875127,21904875127,24300614023,110.9370123
42910,2018,UKR,3832586985,3832586985,664834785.9,17.34689359
42911,2018,USA,4.36424E+11,4.36424E+11,1.19073E+11,27.28380309
42912,2018,UZB,15860987882,15860987882,5194675295,32.75127208
42913,2018,VCT,214303794,214303794,146425837.5,68.32629268
42914,2018,VEN,1.81588E+11,1.81588E+11,1.56965E+11,86.44004685
42915,2018,VGB,9338983.318,9338983.318,355335.7753,3.804865725
42916,2018,VIR,29303051.36,29303051.36,2911432.579,9.93559525
42917,2018,VNM,33351781153,33351781153,15627275510,46.85589486
42918,2018,VUT,3832428910,3832428910,284888187.5,7.433619622
42919,2018,WSM,1102962723,1102962723,237619279.4,21.54372713
42920,2018,YEM,1930342980,1930342980,938108436.5,48.5980184
42921,2018,ZAF,1.80058E+11,1.80058E+11,68545973970,38.06890851
42922,2018,ZMB,38977467606,38977467606,33632082746,86.28596164
42923,2018,ZWE,14490246292,14490246292,13262175132,91.52484274
42924,2018,NA,8071363525,8071363525,2387356984,29.5781125
42925,2019,AFG,16331460902,16331460902,442698658.2,2.7107107
42926,2019,AGO,18350580764,18350580764,15231525189,83.00295988
42927,2019,ALB,6981720191,6981720191,3484861609,49.91408298
42928,2019,AND,474631265.5,474631265.5,123805533.4,26.08457184
42929,2019,ARE,122931159.8,122931159.8,105732635.2,86.00962962
42930,2019,ARG,1.41206E+11,1.41206E+11,84147498011,59.59187623
42931,2019,ARM,11021516898,11021516898,4382581609,39.76386961
42932,2019,ASM,2522538123,2522538123,398350.8501,0.015791668
42933,2019,ATA,31399811.85,31399811.85,0,0
42934,2019,ATF,2627109984,2627109984,2627109984,100
42935,2019,AUS,1.12166E+11,1.12166E+11,72920756742,65.01158796
42936,2019,AUT,12632799987,12632799987,9766793985,77.31297887
42937,2019,AZE,11698672988,11698672988,5422566330,46.351978
42938,2019,BDI,1140478579,1140478579,1131626671,99.22384266
42939,2019,BEL,3229304257,3229304257,1318970050,40.84378383
42940,2019,BES,40883902.37,40883902.37,34314462.6,83.93147574
42941,2019,BFA,79401708.17,79401708.17,79396579.61,99.993541
42942,2019,BGD,1333561822,1333561822,381444528.5,28.60343797
42943,2019,BGR,23713397484,23713397484,21543895534,90.85115513
42944,2019,BIH,982214131.5,982214131.5,551212395.9,56.11937135
42945,2019,BLZ,24137903141,24137903141,9539819022,39.52215305
42946,2019,BOL,1.38246E+11,1.38246E+11,1.01604E+11,73.49515451
42947,2019,BRA,4.20208E+11,4.20208E+11,2.8961E+11,68.92050558
42948,2019,BRN,1736355118,1736355118,782324830.1,45.05557774
42949,2019,BTN,13806202681,13806202681,11301266410,81.85644287
42950,2019,BWA,8916372422,8916372422,0,0
42951,2019,CAF,36174744975,36174744975,35599453953,98.4096888
42952,2019,CAN,62756754478,62756754478,28534408072,45.46826602
42953,2019,CHE,5464191470,5464191470,1364472246,24.97116461
42954,2019,CHL,52892758432,52892758432,37368237779,70.64906215
42955,2019,CHN,7.16106E+11,7.16106E+11,65773885541,9.184935937
42956,2019,CIV,13233237214,13233237214,12856941313,97.15643349
42957,2019,CMR,13779322218,13779322218,11888591396,86.27849185
42958,2019,COD,70458032007,70458032007,46428302754,65.89497525
42959,2019,COG,15310919460,15310919460,8267063120,53.9945569
42960,2019,COK,2600360.171,2600360.171,0,0
42961,2019,COL,94192789942,94192789942,72941496365,77.43851351
42962,2019,COM,1509128138,1509128138,424150281,28.10565055
42963,2019,CPV,8759049410,8759049410,116433361,1.329292205
42964,2019,CRI,33687817760,33687817760,16394656459,48.66642469
42965,2019,CUB,6618478570,6618478570,3834092590,57.93012018
42966,2019,CYP,1938793668,1938793668,1702221395,87.79796546
42967,2019,CZE,6943852822,6943852822,7483073219,107.7654353
42968,2019,DEU,23340999970,23340999970,18408834208,78.86908972
42969,2019,DJI,548131161.6,548131161.6,22833109.3,4.165628759
42970,2019,DMA,233350928.1,233350928.1,100303710.6,42.98406329
42971,2019,DOM,7378792838,7378792838,7025383397,95.21047076
42972,2019,DZA,1.86065E+11,1.86065E+11,81144054422,43.61056909
42973,2019,ECU,97748622037,97748622037,51723084232,52.91438708
42974,2019,EGY,28131495821,28131495821,15309783611,54.42221668
42975,2019,ERI,10652979757,10652979757,4160273853,39.05267773
42976,2019,ESP,1.80743E+11,1.80743E+11,1.18991E+11,65.83433814
42977,2019,ETH,1.2756E+11,1.2756E+11,53322224638,41.80176652
42978,2019,FIN,12288036249,12288036249,11900494624,96.84618748
42979,2019,FJI,18766331090,18766331090,2737691722,14.58831622
42980,2019,FLK,424671618,424671618,10665069.68,2.511368604
42981,2019,FRA,40870705604,40870705604,34166767847,83.59720573
42982,2019,FRO,15888262.24,15888262.24,877228.8697,5.521238613
42983,2019,FSM,149584532.9,149584532.9,233012.6381,0.155773216
42984,2019,GAB,27142642220,27142642220,23512483286,86.62562434
42985,2019,GBR,20261279591,20261279591,18634058824,91.9688154
42986,2019,GEO,15839349139,15839349139,5968827521,37.68354033
42987,2019,GHA,4357221634,4357221634,3748681887,86.03376651
42988,2019,GIB,177399899.6,177399899.6,150461542,84.81489693
42989,2019,GIN,3118335866,3118335866,2565424408,82.26902163
42990,2019,GLP,392009845.6,392009845.6,391892363.3,99.97003078
42991,2019,GNQ,3312094660,3312094660,3311991314,99.99687974
42992,2019,GRC,40993725279,40993725279,32989017657,80.47333448
42993,2019,GRD,33433398.72,33433398.72,20265994.08,60.61601528
42994,2019,GRL,25393699318,25393699318,12078790074,47.5660908
42995,2019,GTM,51729613845,51729613845,16936578960,32.74058649
42996,2019,GUF,22336553322,22336553322,22861723975,102.3511714
42997,2019,GUY,2521603105,2521603105,197057100.9,7.81475485
42998,2019,HKG,776755434.9,776755434.9,553868328.4,71.30536892
42999,2019,HMD,391219532.6,391219532.6,391219532.6,100
43000,2019,HND,20013192139,20013192139,18515522501,92.51658792
43001,2019,HRV,19831243938,19831243938,17390598686,87.6929291
43002,2019,HTI,4709932936,4709932936,1890753636,40.14396089
43003,2019,HUN,4994811143,4994811143,3936486430,78.81151694
43004,2019,IDN,2.44273E+11,2.44273E+11,1.12295E+11,45.97115703
43005,2019,IND,1.50902E+11,1.50902E+11,48637973961,32.23143592
43006,2019,IRL,3395766683,3395766683,2102079526,61.90294335
43007,2019,IRN,75916321457,75916321457,65446929831,86.20930068
43008,2019,IRQ,3770694290,3770694290,1148955768,30.4706688
43009,2019,ISL,11275891132,11275891132,4493525594,39.85073589
43010,2019,ISR,7274151186,7274151186,1747636440,24.02529718
43011,2019,ITA,59517508330,59517508330,42740369387,71.81142253
43012,2019,JAM,6191755671,6191755671,3806031850,61.46934816
43013,2019,JOR,7503151500,7503151500,1397869661,18.63043364
43014,2019,JPN,3.19625E+11,3.19625E+11,86503415376,27.06403904
43015,2019,KAZ,44916991381,44916991381,9890998459,22.0206166
43016,2019,KEN,60383752799,60383752799,37737417629,62.49597927
43017,2019,KGZ,2159779593,2159779593,1248656608,57.81407565
43018,2019,KHM,43270945271,43270945271,35356411149,81.709357
43019,2019,KNA,65942608.97,65942608.97,43165268.32,65.45884216
43020,2019,KOR,1295433536,1295433536,452869692.7,34.9589292
43021,2019,LAO,51267444609,51267444609,32809505975,63.99676486
43022,2019,LBN,2516835227,2516835227,336566921.5,13.37262439
43023,2019,LBR,11423112135,11423112135,3593104699,31.45469165
43024,2019,LBY,3684771.576,3684771.576,0,0
43025,2019,LCA,240337066,240337066,122043206,50.78001829
43026,2019,LIE,10126161.97,10126161.97,10229729.51,101.0227719
43027,2019,LKA,4551204726,4551204726,2511983912,55.19382368
43028,2019,LSO,2304335171,2304335171,72970230.6,3.16665004
43029,2019,LUX,232316507.7,232316507.7,198423433.9,85.41081988
43030,2019,MAR,37504179888,37504179888,8147032574,21.72299887
43031,2019,MDA,180346636,180346636,0,0
43032,2019,MDG,88611537586,88611537586,23114897566,26.08565227
43033,2019,MEX,3.22843E+11,3.22843E+11,85103078317,26.36052427
43034,2019,MKD,8242350876,8242350876,1786047274,21.66914878
43035,2019,MLI,3285868932,3285868932,3223339038,98.09700584
43036,2019,MMR,1.48533E+11,1.48533E+11,39447101320,26.5577342
43037,2019,MNE,1678384213,1678384213,959671444.1,57.17829308
43038,2019,MNG,71364037020,71364037020,61301900412,85.9002699
43039,2019,MNP,16117677043,16117677043,29650632.76,0.183963438
43040,2019,MOZ,9708529683,9708529683,11320500289,116.6036533
43041,2019,MRT,1031775463,1031775463,0,0
43042,2019,MSR,16169993.68,16169993.68,9715879.052,60.08585558
43043,2019,MTQ,545233023.2,545233023.2,542309389.7,99.46378276
43044,2019,MUS,600031743.6,600031743.6,74447218.47,12.40721333
43045,2019,MWI,18328931222,18328931222,15045286950,82.08491138
43046,2019,MYS,48667368425,48667368425,14711147628,30.22794966
43047,2019,MYT,68455246203,68455246203,14333207.46,0.02093807
43048,2019,NAM,97455366828,97455366828,1.47671E+11,151.5264601
43049,2019,NCL,46860378857,46860378857,23449269195,50.0407162
43050,2019,NER,78359754158,78359754158,78376049252,100.0207952
43051,2019,NGA,14556010427,14556010427,16130807910,110.8188813
43052,2019,NIC,21025366012,21025366012,19487770608,92.6869506
43053,2019,NOR,14853619458,14853619458,11789860515,79.37365399
43054,2019,NPL,32538373082,32538373082,26113281648,80.25380243
43055,2019,NZL,1.91888E+11,1.91888E+11,11342752424,5.911131768
43056,2019,OMN,9355409468,9355409468,4701413407,50.25342207
43057,2019,PAK,20064115978,20064115978,8946129176,44.58770666
43058,2019,PAN,23004130803,23004130803,13492006085,58.65036241
43059,2019,PER,1.74113E+11,1.74113E+11,1.06451E+11,61.13933521
43060,2019,PHL,74197946484,74197946484,33503958350,45.15483236
43061,2019,PNG,39134788419,39134788419,6521672828,16.66464313
43062,2019,POL,5961386005,5961386005,5570224901,93.43842013
43063,2019,PRI,1885563155,1885563155,593691660.8,31.48617214
43064,2019,PRK,1127710544,1127710544,0,0
43065,2019,PRT,13507032417,13507032417,9157494843,67.79797783
43066,2019,PRY,4814143497,4814143497,4448806985,92.41118359
43067,2019,PSE,1899381100,1899381100,567763206.6,29.89201096
43068,2019,PYF,126371282.6,126371282.6,0,0
43069,2019,REU,1375671690,1375671690,1334511062,97.00796142
43070,2019,ROU,29660168249,29660168249,24539367398,82.7350917
43071,2019,RUS,4.51294E+11,4.51294E+11,1.79954E+11,39.87500233
43072,2019,RWA,5809084522,5809084522,2267481163,39.03336498
43073,2019,SAU,25307037331,25307037331,14209306404,56.14764865
43074,2019,SDN,9534571050,9534571050,9409569981,98.68897019
43075,2019,SEN,8543309588,8543309588,8164475980,95.56572773
43076,2019,SGS,3496304723,3496304723,252.8006007,7.23E-06
43077,2019,SHN,188119019.5,188119019.5,89161677.24,47.39641823
43078,2019,SJM,59328163374,59328163374,56811713211,95.75842227
43079,2019,SLB,6998809470,6998809470,932463160.7,13.32316824
43080,2019,SLE,4209833796,4209833796,1865810198,44.32028172
43081,2019,SLV,3202520351,3202520351,1512912359,47.24130352
43082,2019,SOM,9617525883,9617525883,0,0
43083,2019,SRB,9924814813,9924814813,3550073155,35.76966646
43084,2019,SSD,51819760793,51819760793,26529568989,51.19585383
43085,2019,STP,777443271.1,777443271.1,453353063,58.31333035
43086,2019,SUR,39376384561,39376384561,16506986931,41.9210324
43087,2019,SVK,12886764181,12886764181,11876474316,92.16025179
43088,2019,SVN,5008062138,5008062138,4389788416,87.65443189
43089,2019,SWE,14249867777,14249867777,12069316675,84.69774502
43090,2019,SWZ,1904360504,1904360504,501263964.9,26.32190511
43091,2019,SYC,141803298.1,141803298.1,104444414.9,73.65443274
43092,2019,SYR,5254678484,5254678484,0,0
43093,2019,TCD,1739715614,1739715614,1739711484,99.99976263
43094,2019,TGO,2165621490,2165621490,2075191703,95.8243032
43095,2019,THA,81468891068,81468891068,58805124394,72.18107872
43096,2019,TJK,8531617644,8531617644,3261137003,38.22413449
43097,2019,TKM,15616698481,15616698481,4062798860,26.01573479
43098,2019,TLS,5335904599,5335904599,2997649223,56.17883842
43099,2019,TON,70322026.57,70322026.57,0,0
43100,2019,TTO,537181760.9,537181760.9,224649385.7,41.81999503
43101,2019,TUN,9491864350,9491864350,5608835323,59.09097641
43102,2019,TUR,39446693366,39446693366,1592735432,4.037690605
43103,2019,TWN,6513135462,6513135462,5551163668,85.23028118
43104,2019,TZA,1.79575E+11,1.79575E+11,1.84976E+11,103.0076196
43105,2019,UGA,21904875127,21904875127,24300614023,110.9370123
43106,2019,UKR,3832586985,3832586985,664834785.9,17.34689359
43107,2019,USA,4.36424E+11,4.36424E+11,1.19075E+11,27.28428148
43108,2019,UZB,15860987882,15860987882,5194675295,32.75127208
43109,2019,VCT,214303794,214303794,146425837.5,68.32629268
43110,2019,VEN,1.81588E+11,1.81588E+11,1.56965E+11,86.44004685
43111,2019,VGB,9338983.318,9338983.318,355335.7753,3.804865725
43112,2019,VIR,29303051.36,29303051.36,2911432.579,9.93559525
43113,2019,VNM,33351781153,33351781153,15627275510,46.85589486
43114,2019,VUT,3832428910,3832428910,284888187.5,7.433619622
43115,2019,WSM,1102962723,1102962723,237619279.4,21.54372713
43116,2019,YEM,1930342980,1930342980,938108436.5,48.5980184
43117,2019,ZAF,1.80058E+11,1.80058E+11,68960356816,38.29904752
43118,2019,ZMB,38977467606,38977467606,33632082746,86.28596164
43119,2019,ZWE,14490246292,14490246292,13262175132,91.52484274
43120,2019,NA,8071363525,8071363525,2387356984,29.5781125
43121,2020,AFG,16331460902,16331460902,442698658.2,2.7107107
43122,2020,AGO,18350580764,18350580764,15231525189,83.00295988
43123,2020,ALB,6981720191,6981720191,3484861609,49.91408298
43124,2020,AND,474631265.5,474631265.5,123805533.4,26.08457184
43125,2020,ARE,122931159.8,122931159.8,105732635.2,86.00962962
43126,2020,ARG,1.41206E+11,1.41206E+11,84147498011,59.59187623
43127,2020,ARM,11021516898,11021516898,4382581609,39.76386961
43128,2020,ASM,2522538123,2522538123,398350.8501,0.015791668
43129,2020,ATA,31399811.85,31399811.85,0,0
43130,2020,ATF,2627109984,2627109984,2627109984,100
43131,2020,AUS,1.12166E+11,1.12166E+11,72920756742,65.01158796
43132,2020,AUT,12632799987,12632799987,9766793985,77.31297887
43133,2020,AZE,11698672988,11698672988,5422566330,46.351978
43134,2020,BDI,1140478579,1140478579,1131626671,99.22384266
43135,2020,BEL,3229304257,3229304257,1318970050,40.84378383
43136,2020,BES,40883902.37,40883902.37,34314462.6,83.93147574
43137,2020,BFA,79401708.17,79401708.17,79396579.61,99.993541
43138,2020,BGD,1333561822,1333561822,381444528.5,28.60343797
43139,2020,BGR,23713397484,23713397484,21543895534,90.85115513
43140,2020,BIH,982214131.5,982214131.5,551212395.9,56.11937135
43141,2020,BLZ,24137903141,24137903141,9539819022,39.52215305
43142,2020,BOL,1.38246E+11,1.38246E+11,1.01604E+11,73.49515451
43143,2020,BRA,4.20208E+11,4.20208E+11,2.8961E+11,68.92050558
43144,2020,BRN,1736355118,1736355118,782324830.1,45.05557774
43145,2020,BTN,13806202681,13806202681,11301266410,81.85644287
43146,2020,BWA,8916372422,8916372422,0,0
43147,2020,CAF,36174744975,36174744975,35599453953,98.4096888
43148,2020,CAN,62756754478,62756754478,28534408072,45.46826602
43149,2020,CHE,5464191470,5464191470,1364472246,24.97116461
43150,2020,CHL,52892758432,52892758432,37368237779,70.64906215
43151,2020,CHN,7.16106E+11,7.16106E+11,65782477296,9.186135725
43152,2020,CIV,13233237214,13233237214,12856941313,97.15643349
43153,2020,CMR,13779322218,13779322218,11888591396,86.27849185
43154,2020,COD,70458032007,70458032007,46428302754,65.89497525
43155,2020,COG,15310919460,15310919460,8267063120,53.9945569
43156,2020,COK,2600360.171,2600360.171,0,0
43157,2020,COL,94192789942,94192789942,72941496365,77.43851351
43158,2020,COM,1509128138,1509128138,424150281,28.10565055
43159,2020,CPV,8759049410,8759049410,116433361,1.329292205
43160,2020,CRI,33687817760,33687817760,16394656459,48.66642469
43161,2020,CUB,6618478570,6618478570,3834092590,57.93012018
43162,2020,CYP,1938793668,1938793668,1702221395,87.79796546
43163,2020,CZE,6943852822,6943852822,7483073219,107.7654353
43164,2020,DEU,23340999970,23340999970,18408834208,78.86908972
43165,2020,DJI,548131161.6,548131161.6,22833109.3,4.165628759
43166,2020,DMA,233350928.1,233350928.1,100303710.6,42.98406329
43167,2020,DOM,7378792838,7378792838,7025383397,95.21047076
43168,2020,DZA,1.86065E+11,1.86065E+11,81144054422,43.61056909
43169,2020,ECU,97748622037,97748622037,51723084232,52.91438708
43170,2020,EGY,28131495821,28131495821,15309783611,54.42221668
43171,2020,ERI,10652979757,10652979757,4160273853,39.05267773
43172,2020,ESP,1.80743E+11,1.80743E+11,1.18991E+11,65.83433814
43173,2020,ETH,1.2756E+11,1.2756E+11,53322224638,41.80176652
43174,2020,FIN,12288036249,12288036249,11900494624,96.84618748
43175,2020,FJI,18766331090,18766331090,2737691722,14.58831622
